title,image,summary,slug,syllabus,affiliates,tags,tracks,level,provider
Small and Mighty: Introduction to Microbiology,https://view.vzaar.com/15741075/image,"Microbes may be invisible to the eye, but they dominate every environment on Earth – including you. Microbes are often associated with disease yet the majority of species help to keep us alive. How can you distinguish the good from the bad?",https://www.futurelearn.com/courses/introduction-to-microbiology?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ZG3WpsUoQG7u5Y3QuFlvVg,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Through Engineers' Eyes: Introducing the Vision: Engineering Mechanics by Experiment, Analysis and Design",https://view.vzaar.com/16307877/image,Engineering mechanics is the science-based analysis that engineers use to predict how their designs will perform. It is vital to ensure engineers can meet their responsibilities for performance and safety.,https://www.futurelearn.com/courses/through-engineers-eyes-introducing?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ny3ltx901DPth5A3Rxn1iQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Diabetic Eye Disease: Strengthening Services,https://view.vzaar.com/15031694/image,"The number of adults with diabetes is predicted to increase by more than 50% to 642 million by 2040. Diabetic eye disease is a range of ocular complications experienced by people with diabetes. Recent global trends have found an alarming increase in the magnitude of vision loss due to diabetic retinopathy, highlighting the need to strengthen health services to prevent blindness.",https://www.futurelearn.com/courses/diabetic-eye-disease?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-sCsgEFjbwAkxkhs7_1fKjw,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Development and Planning in African Cities: Exploring theories, policies and practices from Sierra Leone",https://view.vzaar.com/15882460/image,"In the next 35 years, Africa will need to accommodate almost 900 million new urban dwellers. Hundreds of smaller cities are doubling in size every 20 years, half of Africa’s urban dwellers live in informal settlements in precarious conditions, and 75% of these are younger than 35.",https://www.futurelearn.com/courses/african-cities?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-xVZ29In8b47qbAAdK3tdTw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Make Change Happen,https://view.vzaar.com/15882460/image,"If we want to make effective and lasting social change, we must understand power dynamics, social systems and how change really happens.",https://www.futurelearn.com/courses/make-change-happen?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-mtATBhfSxzg0b8hpQrbfRw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Global Biosecurity for One Health,https://view.vzaar.com/15697917/image,"In a world where global trade and human movement is increasing, pests and diseases pose a major threat to agriculture, trade and the environment. Biosecurity is central to the management of these threats.",https://www.futurelearn.com/courses/global-biosecurity?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-YNt49Kl8ji9cGWBoSCTFsA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Data Science for Environmental Modelling and Renewables,https://view.vzaar.com/15145880/image,"Environmental and climate change impact our lives, but how what role does data play in informing us about such changes to our world? On this online course, we examine and explore the use of statistics and data science in better understanding the environment we live in.",https://www.futurelearn.com/courses/data-science-environmental-modelling?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-gXd3YtbPLSeDLukXDTqlPw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Understanding Gender Identity: Trans People in the Workplace,https://view.vzaar.com/15145880/image,"Throughout history, life has not been easy for transgender people. And, although things may have improved, trans people still face discrimination and many challenges today.",https://www.futurelearn.com/courses/understanding-gender-identity?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ifb8skj00zM2vKVyXDioJQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Assessment of the Newborn,https://view.vzaar.com/16162929/image,The physical examination of a baby in the first hours of life is an essential part of newborn care and an important event for parents.,https://www.futurelearn.com/courses/neonatal-assessment?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-STR0jp1x_ETDd1MQ3I_Nfw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Research Impact: Making a Difference,https://view.vzaar.com/15144256/image,"University research has always made a difference to human understanding. Sadly, the importance of this work isn’t always communicated to the world outside of academia - leading many academics to believe that research is undervalued in society.",https://www.futurelearn.com/courses/research-impact?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-czBp0nzfZQBPmDWoQgavIw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Lancaster Castle and Northern English History: The View from the Stronghold,https://view.vzaar.com/15898408/image,"This course takes an innovative approach to exploring history, focusing on Lancaster Castle as a microcosm of broader trends. This fascinating location provides a wealth of evidence from the remains of Roman forts to its life as a prison and visitor attraction.",https://www.futurelearn.com/courses/lancaster-castle?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-hWqKSjWwn1Scvsd2k55fyg,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Power of Podcasting for Storytelling,https://view.vzaar.com/14520287/image,"Podcasting has become an increasingly popular way to tell stories, the number of podcasts grows each year. There are now over half a million podcasts according to Apple.",https://www.futurelearn.com/courses/podcasting?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-.C8eZgzu4kdLWaflvouCJg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Migrants and Refugees in Education: A toolkit for teachers,https://view.vzaar.com/14520287/image,The British Council’s Language for Resilience programme highlights opportunities for teachers and learners to foster resilience in language classrooms across the world.,https://www.futurelearn.com/courses/migrants-and-refugees-in-education?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-QItwPkEUuyg5OIYQXfr4FQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Music Psychology: Why Does ""Bohemian Rhapsody"" Feel so Good?",https://view.vzaar.com/15881455/image,"Some songs make us laugh and some songs make us cry, but why does music have the ability to affect us emotionally?",https://www.futurelearn.com/courses/music-psychology?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-nmoBC4GsOrHK448p7rWrcQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Social Change: How Can Marketing Help?,https://view.vzaar.com/15754869/image,"Marketing is often used to influence consumer behaviour, but it can also be used to promote social good.",https://www.futurelearn.com/courses/social-change-marketing?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-xxv40qgJZtSjKv_nlStkoA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Planning for Learning in STEM Teaching: Formative Assessment for Tailored Learning,https://view.vzaar.com/15754869/image,"Guided by experts in assessment for learning, on this course you’ll discover how to gauge your learners’ understanding - and then effectively progress their understanding.",https://www.futurelearn.com/courses/planning-for-learning?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-SGa7PLgsKOOaKqLvNP9Saw,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Through Engineers' Eyes: Expanding the Vision: Engineering Mechanics by Experiment, Analysis and Design",https://view.vzaar.com/16307767/image,"In this course, you will learn analytical skills, use them to understand experiments and apply them in design. You will be living in the engineer’s world.",https://www.futurelearn.com/courses/through-engineers-eyes-expanding?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-12aZdO5xyWZSPgIiMaQebQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
European Culture and Politics,https://view.vzaar.com/7464372/image,We revisit perceived truths about the meaning of European identity. We examine how cultural knowledge and facts were constructed to further post-World War II integration. We will help you understand and identify the complexities of the contemporary crises of European integration and support you in developing novel responses to these crises.,https://www.futurelearn.com/courses/european-culture?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-WWXIzCNHxyMdhB33_KzkJw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Causes of Climate Change,https://view.vzaar.com/4147256/image,"This free online course provides the basis for understanding the underlying physical processes governing climate variations in the past, present and future.",https://www.futurelearn.com/courses/causes-of-climate-change?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-cx_l6gUpGeDZcy_IZmMhLg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Making Babies in the 21st Century,https://view.vzaar.com/7177717/image,"This course looks at six different areas of assisted reproduction and explores both the science and the impact they are having. The course is structured as a journey, taking as its starting point a person or couple who might make use of technology in order to conceive. The course also looks at the powerful new genetic techniques that are creating new opportunities in the field of reproduction.",https://www.futurelearn.com/courses/making-babies?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-DbIkz.wl.1lyOOdloSmzoA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Understanding Quantum Computers,https://view.vzaar.com/10527823/image,"In this course, we will discuss the motivation for building quantum computers, cover the important principles in quantum computing, and take a look at some of the important quantum computing algorithms.",https://www.futurelearn.com/courses/intro-to-quantum-computing?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-33BrIRYV.50Tp6T1B8yGpQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Cancer Survivorship for Primary Care Practitioners,https://view.vzaar.com/14331976/image,"Cancer is a major burden of disease across the globe. Every year, millions of people are diagnosed with the illness.",https://www.futurelearn.com/courses/cancer-survivorship?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-8.yQUi7drVQmAeOXKT89cw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Forensic Science,https://view.vzaar.com/3055990/image,"The course addresses four major evidence types: drugs of abuse, DNA, firearms and impression evidence, and discusses these through the exploration of a case-based scenario presented across a six-week modular framework.",https://www.futurelearn.com/courses/introduction-to-forensic-science?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-eYsOaiQJpJtfVQaH5hpYkg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Exploring Play: the Importance of Play in Everyday Life,https://view.vzaar.com/5053351/image,This course from the School of Education at the University of Sheffield will encourage you to think differently about play.,https://www.futurelearn.com/courses/play?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-hmFlZqY32qBZvT3qzPg3fQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Eliminating Trachoma,https://view.vzaar.com/6861566/image,"An estimated 200 million people are at risk of trachoma in 42 countries. Trachoma is a neglected tropical disease. It occurs in some of the poorest populations with limited access to clean water, sanitation, and healthcare, and is the world’s leading infectious cause of blindness. At present, we have a unique opportunity to eliminate this disease.",https://www.futurelearn.com/courses/eliminating-trachoma?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-DJJK41jolNFhT3iqqS21Dg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Islamic Calligraphy: an Introduction to the Art of Handwriting,https://view.vzaar.com/10881111/image,"Islamic calligraphy has long been admired for its beautiful form and line work. As an art form it actually includes various other types of calligraphy including Arabic, Persian and Ottoman.",https://www.futurelearn.com/courses/islamic-calligraphy?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-DWMVMU4q3uqpcHAlz7cV0A,nan,[],[],[],Beginner/Intermediate,FutureLearn
Causes of Human Disease: Understanding Causes of Disease,https://view.vzaar.com/11061130/image,"What causes human disease? Why do some people get a disease but others don’t? Through this course, you’ll learn how epidemiologists are helping to find answers to these complex questions and how the health of a population is measured and analysed. By looking at stimulating case studies, you’ll explore how the social determinants of health contribute to human disease and how health inequalities exist. You will then look at health inequalities across the globe and investigate how and why different socioeconomic factors determine human health.",https://www.futurelearn.com/courses/human-disease-understanding-causes-of-disease?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-BNpss8sLqu8VStxyy8rVtg,nan,[],[],[],Beginner/Intermediate,FutureLearn
World Class Maths: Asian Teaching Practice,https://view.vzaar.com/11061130/image,"Get an introduction to Asian maths teaching methods for primary education, with this course from Macmillan Education and University of Southampton.",https://www.futurelearn.com/courses/world-class-maths-practice?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-e5Xt15Bj8aUVIozQX4sX3Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
Biochemistry: the Molecules of Life,https://view.vzaar.com/7091982/image,Biochemistry brings together all of the sciences to study the chemical and physical processes that occur in living organisms. It truly is the science of life.,https://www.futurelearn.com/courses/biochemistry?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-FkSddxcQtlp1uV92ZaBvcw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Come Rain or Shine: Understanding the Weather,https://view.vzaar.com/6917910/image,"Weather affects our lives almost every day through what we wear, what we eat and what we do. But why is it rainy, windy or sometimes even sunny? Explore some of the physical processes driving UK weather systems and get hands on in the world of weather with practical activities and fieldwork. Try your hand at forecasting and have a go at interpreting weather maps and compare your results to our educator Dr Sylvia Knight’s. You’ll also watch our educators carrying out simple but effective experiments including creating clouds or simulating hot air rising and demonstrating the Coriolis effect.",https://www.futurelearn.com/courses/come-rain-or-shine?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-mJfJ0mEp6smrCai7ZduDfw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Brain and Behavior: Regulating Body Weight,https://view.vzaar.com/6917910/image,"Many complex factors are involved in the regulation of body weight and control of food intake. This course explores how body weight is influenced by external and internal stimuli, and how these stimuli interact or influence one another. By the end of the course you will be able to discuss the meaning of energy homeostasis, describe the physiological factors that influence hunger and fullness, explain how environmental stimuli influence eating, and summarize how our genes interact with the environment to influence body weight.",https://www.futurelearn.com/courses/body-weight?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ehCJbV8zlEwclVl2UgdLvw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Malay Language,https://view.vzaar.com/6917910/image,"Over 60 million people speak Malay; it is an official language of several countries including Singapore and Malaysia. On this course you’ll get an introduction to the basics of Malay and discover more about Malaysia as a place and culture. This means learning to speak simple Malay and learning about writing in Malay, practicing both until you can identity common words and phrases used by native speakers. Plus you will explore fascinating Malay culture learning more about the many interesting places in Malaysia.",https://www.futurelearn.com/courses/intoduction-to-malay-language?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-P0c6F.QCGluJZQsdJdiFCg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Effective Fundraising and Leadership in Arts and Culture,https://view.vzaar.com/13047810/image,"As the global funding landscape is changing rapidly, arts and cultural organisations are becoming increasingly concerned about what actions to take. On this course you will learn about the importance of developing organisational resilience through effective leadership and management, and how to diversify income streams by becoming more entrepreneurial. You will explore different leadership styles, change management and entrepreneurship, so you’ll be in a better position to lead your organisation’s fundraising strategy and offer better value to your audiences.",https://www.futurelearn.com/courses/fundraising-arts-culture?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ie3WnvJlsRBHRHeiRKkQCw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Environmental Challenges: Justice in Natural Resource Management,https://view.vzaar.com/7111765/image,"When looking at different societies and cultures around the world, it is interesting how ubiquitous the principles of justice are. It is part of our human nature to think about equality, and consider fairness as something that we do naturally. However, in practical terms, equality is hard to achieve.",https://www.futurelearn.com/courses/environmental-challenges-justice?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-bvUyHMCZKJRAUH83DqYC_g,nan,[],[],[],Beginner/Intermediate,FutureLearn
Studying in Italian - Science and Mathematics: a MOVE-ME Project Course,https://view.vzaar.com/7111765/image,"Each year thousands of students travel across Europe to study in a foreign language like Italian. This can be daunting, even for those who are fluent.",https://www.futurelearn.com/courses/italian-for-stem?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-sQoikXg_dNBqqyZtgRzkSA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Creating Moments of Joy for People with Alzheimer’s,https://view.vzaar.com/7111765/image,"When someone has short-term memory loss their life is made up of moments. This means we cannot always create a wonderful day, but we can create a wonderful moment.",https://www.futurelearn.com/courses/creating-moments-of-joy?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-PeGgDwRC80s.p.QiJjWnOg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Management and Leadership: Planning Your Personal Development,https://view.vzaar.com/7111765/image,Personal development is an essential management skill. This online course will help you define your development needs and recognise opportunities for development.,https://www.futurelearn.com/courses/planning-your-personal-development?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-kQTVDaKvYOV_SjDFdrwxbA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Communicating Effectively with Vulnerable Children and Young People,https://view.vzaar.com/7111765/image,"Communicating effectively with vulnerable children and young people is not always easy. Despite practitioners and carers knowing this is an important area of their work, research shows that practice is not always as effective as it could be.",https://www.futurelearn.com/courses/communicating-with-vulnerable-children?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-P7wqIydKbj.sh37hcq5tvw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Getting Care Right for All Children: Implementing the UN Guidelines for the Alternative Care of Children,https://view.vzaar.com/8866586/image,"Taking the UN Guidelines as a framework, this free online course will help you gain insight into how the unnecessary placement of a child in alternative care can be prevented; how alternative care can constitute a suitable, positive experience for a child when it is necessary; and how children and young people who are leaving care can best be supported. Learn with alternative care specialists from CELCIS, UNICEF and the UN.",https://www.futurelearn.com/courses/alternative-care?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-kSSlNqHfivC6ABOKeEwPqg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Management and Leadership: Growing as a Manager,https://view.vzaar.com/8866586/image,This online course will provide an introduction to the foundation skills and knowledge you need when becoming a manager.,https://www.futurelearn.com/courses/growing-as-a-manager?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-HXxwrhWH6wM8MgzARth6aQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Studying in Italian - Language and Literature: a MOVE-ME Project Course,https://view.vzaar.com/14368020/image,"Each year thousands of students travel across Europe to study in a foreign language like Italian. This can be daunting, even for those who are fluent.",https://www.futurelearn.com/courses/italian-for-literature?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-CsK14luuLGRVowvJB4M66w,nan,[],[],[],Beginner/Intermediate,FutureLearn
Technical Report Writing for Engineers,https://view.vzaar.com/11552121/image,Technical reports are a vital tool for engineers to communicate their ideas. This online course introduces technical report writing and teaches the techniques you need to construct well-written engineering reports.,https://www.futurelearn.com/courses/technical-report-writing-for-engineers?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-s7XjlfcJxdgxFRsxBT43ww,nan,[],[],[],Beginner/Intermediate,FutureLearn
